,time_stamp,x_cod_left_gaze,y_cod_left_gaze,x_cod_right_gaze,y_cod_right_gaze
0,10543276767,937.807788848877,522.3693895339967,946.7118072509766,543.5485625267029
1,10543293418,939.3933677673341,523.0789089202881,941.4312744140625,547.8021383285522
2,10543310068,943.1605911254884,526.9681012630463,940.8506011962891,544.5702266693115
3,10543326718,946.0600662231444,521.2630426883698,941.8359375,540.5588221549988
4,10543343369,948.0892753601074,519.9797022342682,945.5694580078126,541.6162133216858
5,10543360023,942.6925849914551,522.4547803401947,950.5036926269531,539.4204175472261
6,10543376676,946.3774681091309,523.008838891983,953.5722541809081,534.449179172516
7,10543393330,947.8053474426271,525.6256020069121,956.0840606689453,532.735698223114
8,10543409984,941.9964981079102,526.8550300598143,953.8810729980469,531.7451584339143
9,10543426638,946.3652229309081,522.7506065368651,950.7200431823732,531.80850148201
10,10543443291,946.3652229309081,522.7506065368651,944.9721336364746,530.819925069809
11,10543459947,948.0334281921387,524.9748229980469,941.1789894104005,530.4242885112761
12,10543476602,948.0334281921387,524.9748229980469,945.8232307434082,536.1399686336518
13,10543493256,951.2143707275392,533.6051201820374,947.5515747070312,536.9800686836243
14,10543509911,951.2143707275392,533.6051201820374,947.2782897949219,531.6794657707214
15,10543526566,951.2267303466797,526.3475453853606,945.6516265869141,530.4928135871886
16,10543543220,951.2267303466797,526.3475453853606,949.1340637207031,532.7471566200256
17,10543559875,947.8468322753906,530.864599943161,948.811683654785,538.0766952037812
18,10543576531,947.8468322753906,530.864599943161,945.2148628234863,539.7031438350677
19,10543593185,948.6947250366211,532.556161880493,947.4604797363281,539.608258008957
20,10543609840,955.2792549133302,525.9508788585663,943.0772781372071,538.6588525772095
21,10543626495,953.976287841797,527.7199137210846,935.4931640625001,537.6205480098726
22,10543643151,946.2849426269531,535.8278560638428,935.0103950500489,532.2707641124726
23,10543659805,944.5002937316893,533.4237492084504,932.9742050170898,538.0306684970857
24,10543676459,944.5002937316893,533.4237492084504,937.2711181640625,537.1974885463716
25,10543693113,930.6088256835938,545.5708408355713,935.9335899353026,537.4733591079712
26,10543709767,930.6088256835938,545.5708408355713,935.1162528991699,537.1972954273223
27,10543726421,867.469310760498,535.2728319168092,923.5804367065431,529.1394996643066
28,10543743075,867.469310760498,535.2728319168092,913.7869834899903,538.8396763801575
29,10543759729,774.7897911071777,500.802755355835,788.5569763183594,506.8970775604248
30,10543776383,774.7897911071777,500.802755355835,781.8138885498046,490.05510091781616
31,10543793037,791.4409446716307,503.6148262023926,784.2610359191895,494.7581613063813
32,10543809690,791.4409446716307,503.6148262023926,785.910701751709,503.2795715332031
33,10543826345,799.1074562072753,499.671882390976,783.6451721191406,507.03618764877314
34,10543842999,799.1074562072753,499.671882390976,789.1958999633789,521.955953836441
35,10543859651,801.5949440002441,498.6128175258637,793.1208229064941,516.6406095027922
36,10543876305,801.5949440002441,498.6128175258637,788.2885551452636,521.1480724811555
37,10543892960,795.750846862793,504.861216545105,787.1183967590333,522.5820779800416
38,10543909613,795.750846862793,504.861216545105,786.2905311584473,530.3722751140594
39,10543926267,801.9958305358887,505.07087945938116,784.4103240966797,529.9854576587677
40,10543942921,801.9958305358887,505.07087945938116,788.2309341430664,529.3059682846068
41,10543959575,803.129997253418,510.89094042778015,796.5941047668457,530.0825965404512
42,10543976228,805.8153533935548,523.8342940807341,797.4120712280273,522.8281116485596
43,10543992882,805.6980514526367,523.6906135082246,794.0905380249025,520.1092851161957
44,10544009535,815.0324821472168,530.3653550148011,792.0417022705078,519.3053305149077
45,10544026189,812.0931243896484,529.5830619335175,788.301830291748,517.6571238040923
46,10544042843,809.8947143554685,534.2789769172668,788.5009002685548,525.5082499980927
47,10544059497,807.4454498291014,534.7222816944121,788.1225013732909,532.2599494457246
48,10544076150,800.8911323547364,536.2088799476624,783.5348510742189,528.2095026969909
49,10544092804,801.3415145874023,539.8529076576232,781.7839622497559,525.7996666431427
50,10544109458,806.0953903198243,538.3217310905457,787.7760887145996,520.7911562919617
51,10544126110,814.0803909301758,541.1703014373779,789.5901489257811,526.042674779892
52,10544142764,806.1336135864258,515.5625224113464,789.0110206604005,528.8366889953614
53,10544159418,,,,
54,10544176071,,,,
55,10544192724,,,,
56,10544209378,,,,
57,10544226032,,,,
58,10544242685,,,403.5509204864502,625.8218479156494
59,10544259340,284.2361068725586,693.2430553436279,403.5509204864502,625.8218479156494
60,10544275994,284.2361068725586,693.2430553436279,420.97403526306147,489.4219279289246
61,10544292647,434.25387382507324,483.6458659172058,428.2408332824707,485.0201976299286
62,10544309301,434.25387382507324,483.6458659172058,424.21339988708496,461.5647947788239
63,10544325955,412.9877758026123,460.7552075386048,416.93138122558594,459.58480954170227
64,10544342608,395.0475883483886,464.01676297187805,417.62231826782227,447.98871874809265
65,10544359262,391.3746929168702,458.4875392913819,412.65249252319336,445.46838641166687
66,10544375916,395.2536392211914,454.63027596473694,408.2774448394775,450.32999753952015
67,10544392569,399.33345794677734,453.7700915336609,403.7829494476318,450.43016195297247
68,10544409223,407.8418254852295,456.1956989765167,407.8239440917969,469.21543121337896
69,10544425877,408.1297874450683,460.6175458431244,409.19992446899414,464.05474305152893
70,10544442530,406.09840393066406,464.90939140319813,403.63944053649897,464.4460988044739
71,10544459184,403.05911064147944,462.78353691101074,402.04339027404785,463.689329624176
72,10544475839,376.3665390014648,444.778436422348,407.43990898132313,462.2867703437806
73,10544492493,380.64625740051275,442.10325479507446,405.32298088073725,464.5715296268463
74,10544509146,401.39239311218256,457.27092146873474,410.6517505645752,463.88663291931147
75,10544525800,395.82627296447754,456.98088884353643,412.3590660095215,457.5839674472809
76,10544542454,370.8587265014648,446.22937202453613,403.86460304260254,455.1238238811493
77,10544559107,372.8562068939209,447.7131700515747,398.3336734771729,454.2469346523285
78,10544575761,397.06769943237305,455.3198397159577,406.30851745605474,454.21545624732977
79,10544592415,394.2545986175537,453.006466627121,410.0345993041992,456.7623746395111
80,10544609068,397.2521209716797,454.9781799316406,406.59444808959967,460.61200976371765
81,10544625722,400.6692123413086,427.82680034637457,424.112777709961,429.5695066452026
82,10544642376,406.8774604797363,383.78715991973877,430.06130218505854,395.4566681385041
83,10544659029,449.25647735595703,261.92080020904547,436.25576019287115,284.79262948036194
84,10544675683,452.5712871551514,274.6551024913788,431.32853507995605,258.6480116844177
85,10544692338,469.93449211120605,286.65255904197693,439.46817398071295,264.9795484542847
86,10544708992,464.7394466400147,288.749703168869,449.72076416015625,276.9635510444641
87,10544725646,461.1075210571289,289.8622941970825,448.9064311981202,274.52374935150146
88,10544742300,462.3984146118164,292.3895466327667,454.6727085113526,289.96860623359674
89,10544758955,451.7535209655761,290.53357601165766,453.8694477081298,286.9319701194763
90,10544775608,452.103796005249,291.9398367404937,454.05326843261724,284.66665148735046
91,10544792262,444.50108528137207,264.86182630062103,448.04128646850586,250.2560877799988
92,10544808917,432.3715209960938,225.88084280490878,431.8741607666015,201.45234525203705
93,10544825570,435.6023025512696,218.29229414463043,424.26026344299316,200.35679697990417
94,10544842224,437.63391494750977,224.03694212436673,432.441930770874,219.19435322284698
95,10544858879,435.2605819702149,217.7145624160767,434.39652442932123,220.2738565206528
96,10544875532,436.07528686523443,219.75624918937683,441.4053726196289,227.3973423242569
97,10544892187,434.17877197265625,217.7731901407242,445.86882591247564,227.8157186508179
98,10544908842,432.7632522583008,212.20798194408417,441.5232181549072,224.65281486511233
99,10544925495,432.67421722412104,214.0028464794159,440.43989181518555,222.56030559539795
100,10544942150,432.1915912628174,215.5307239294052,432.76554107666016,224.37459468841553
101,10544958804,439.77504730224615,216.4427125453949,429.1274070739746,227.96300411224365
102,10544975458,442.06091880798334,216.01368248462674,428.99153709411627,233.110431432724
103,10544992112,436.7615604400635,219.18302357196808,435.5089759826659,233.43065500259402
104,10545008766,437.12825775146484,216.8327808380127,438.6169052124024,229.67416763305664
105,10545025421,436.84421539306646,217.43944823741913,438.69990348815924,227.81732797622678
106,10545042074,434.2378807067871,217.4421519041061,439.6597766876221,228.59752893447876
107,10545058729,434.0280818939209,214.85501646995547,436.8662166595459,224.92538630962366
108,10545075383,436.1019229888916,215.68864703178406,431.3565731048584,223.63980889320374
109,10545092037,437.2797203063964,216.63227498531342,428.4163570404052,223.81931304931638
110,10545108692,433.9999580383301,212.61425614356995,432.4966621398925,224.11346554756162
111,10545125346,430.5900478363037,213.02661359310147,435.9350681304931,226.43890857696533
112,10545142000,418.95057678222656,243.5816198587418,427.4345111846924,248.7041509151459
113,10545158654,357.89185523986816,317.00791239738464,360.335054397583,340.9153747558594
114,10545175308,322.00761795043945,356.90627574920654,316.8680477142334,374.54364538192755
115,10545191962,328.67943763732904,524.4584226608275,293.6382007598877,496.3855111598968
116,10545208617,310.14598846435547,521.4042770862579,302.05101013183594,503.8651406764984
117,10545225271,300.5836486816406,507.38647341728205,302.91864395141596,501.1345338821411
118,10545241925,300.1546096801758,505.34777998924255,296.9809341430664,497.8379917144776
119,10545258579,298.91510009765625,503.072065114975,296.328706741333,493.3923268318176
120,10545275234,305.80135345458984,503.69313597679144,301.2685775756836,495.4812955856323
121,10545291889,307.27060317993164,504.70948934555054,305.5202007293702,495.42818784713745
122,10545308542,302.0569324493408,504.65126395225525,303.5990524291992,489.9658477306366
123,10545325197,299.2664623260498,506.0698521137238,308.46090316772455,491.01561069488525
124,10545341851,304.8755264282226,504.081015586853,317.8652000427246,497.3728966712952
125,10545358505,307.51450538635254,501.03910088539124,313.70850563049316,496.9870126247406
126,10545375160,307.1765899658203,501.85377359390264,313.00875663757324,496.5576446056366
127,10545391814,310.7546138763428,500.19076108932495,316.9251251220703,495.7776367664337
128,10545408468,313.45982551574707,501.519742012024,317.6682472229004,494.5896005630493
129,10545425122,311.1556148529053,501.10289454460144,317.2598648071289,493.5586667060852
130,10545441777,307.8095626831055,501.9648814201355,321.4525508880615,494.500572681427
131,10545458431,302.4846839904785,499.72859501838684,317.53661155700684,494.99183535575867
132,10545475085,290.4561996459961,499.68643069267273,310.9633827209473,489.85641360282904
133,10545491739,278.67482185363764,518.4028530120851,294.0248394012451,503.3117580413819
134,10545508393,276.9239330291748,530.577496290207,279.9130153656006,511.95064902305603
135,10545525047,278.210391998291,534.4087529182434,284.88736152648926,506.58837676048273
136,10545541701,261.8960952758789,515.7559633255004,286.62363052368164,512.3085629940034
137,10545558355,262.0884418487549,510.1813244819641,290.8073043823242,523.458935022354
138,10545575008,266.70241355895996,525.1754093170167,290.6640815734863,521.2028861045837
139,10545591663,263.85437965393066,525.4379224777222,288.90323638916016,511.4954674243927
140,10545608317,261.32331848144537,519.7850704193114,289.7595691680908,509.23378586769104
141,10545624970,264.27011489868164,518.7587714195251,294.340238571167,511.46637082099915
142,10545641624,264.2270278930664,514.5175552368165,297.20420837402344,511.3462829589844
143,10545658278,268.7131977081299,517.343852519989,298.9734935760498,515.2072477340698
144,10545674932,273.3190155029297,517.5784277915953,300.21183013916016,517.6114189624786
145,10545691586,271.2919235229492,516.4450120925903,304.25256729125977,516.9628286361695
146,10545708240,269.76977348327637,523.1893408298491,307.5384521484375,516.2113058567048
147,10545724893,274.33247566223145,524.5158112049103,308.18873405456543,514.004727602005
148,10545741547,273.11153411865234,532.2740149497986,306.388463973999,513.2106220722198
149,10545758202,275.6095790863037,526.2926030158995,305.4412651062012,513.0624353885652
150,10545774855,276.9945430755615,523.9314651489258,307.13476181030273,514.205893278122
