time_stamp,x_cod_left_gaze,y_cod_left_gaze,x_cod_right_gaze,y_cod_right_gaze
7607292604,384.1922378540039,316.90359592437744,353.65264892578125,272.30738639831543
7607309258,380.74670791625977,318.486624956131,352.81620025634766,279.9216842651367
7607325913,383.23001861572266,310.1632261276245,346.43065452575684,285.30845046043396
7607342568,383.48673820495605,311.6597056388855,347.9678249359131,287.7273631095886
7607359223,373.48769187927246,297.6777255535126,354.49207305908203,289.3093943595886
7607375877,370.02373695373535,295.04512667655945,353.84459495544434,288.3092951774597
7607392532,373.13944816589355,298.47907304763794,346.9047546386719,281.82207226753235
7607409187,379.5025062561035,303.78682136535645,348.67810249328613,268.811851143837
7607425841,387.4738597869873,298.15492272377014,346.07686042785645,273.1552755832672
7607442496,377.41759300231934,299.9691152572632,355.3530979156494,277.72350668907166
7607459151,373.9889430999756,306.20402812957764,355.8961772918701,273.2756209373474
7607475805,377.55566596984863,300.9492588043213,345.97575187683105,272.7279031276703
7607492460,371.6494560241699,297.8545904159546,349.5252799987793,276.21241450309753
7607509115,365.35926818847656,298.5816192626953,357.81872749328613,283.19347500801086
7607525769,358.4971618652344,304.74552869796753,360.43530464172363,290.98167657852173
7607542424,361.46315574645996,299.0374767780304,348.3988666534424,285.8068263530731
7607559079,352.84337997436523,300.92025876045227,352.98617362976074,276.51477456092834
7607575733,351.2973403930664,299.9919354915619,348.8459587097168,268.8266569375992
7607592388,361.78544998168945,293.718945980072,320.44761657714844,262.28724360466003
7607609043,367.496280670166,307.7721869945526,330.9390449523926,262.0562893152237
7607625698,372.2984790802002,304.4671154022217,339.89670753479004,273.6383628845215
7607642352,370.18123626708984,304.1639184951782,337.40644454956055,274.5882833003998
7607659007,367.2542953491211,303.03327083587646,336.03675842285156,257.924941778183
7607675662,363.944034576416,290.1672613620758,339.7350025177002,273.263840675354
7607692316,349.19360160827637,300.825115442276,353.2993984222412,280.57355761528015
7607708971,345.36083221435547,302.6170349121094,338.7926959991455,260.1990956068039
7607725626,376.27827644348145,288.44817996025085,352.03102111816406,256.1430484056473
7607742280,426.4958953857422,282.57027983665466,415.89059829711914,262.93276011943817
7607758935,428.66455078125,285.18507957458496,426.1062812805176,274.6328294277191
7607775590,426.1959171295166,289.782954454422,426.0227394104004,289.11643624305725
7607792244,421.70745849609375,307.0514988899231,428.9703941345215,286.5393590927124
7607808899,414.16934967041016,304.7977030277252,423.7338352203369,276.8306529521942
7607825554,422.79330253601074,301.5018689632416,415.6469249725342,272.1985638141632
7607842208,425.0713634490967,306.40374541282654,417.0395565032959,284.42055344581604
7607858863,427.0709037780762,302.150137424469,425.7224464416504,292.49959230422974
7607875518,423.02478790283203,307.69123792648315,429.4123935699463,287.141729593277
7607892173,421.12229347229004,305.74788093566895,424.79358673095703,287.6384961605072
7607908827,422.64856338500977,302.2733795642853,419.65922355651855,279.20334577560425
7607925482,422.88525581359863,308.72297644615173,429.1084671020508,273.19863080978394
7607942137,430.4212188720703,316.60863876342773,438.7929153442383,281.3440704345703
7607958791,453.7236785888672,300.6784737110138,447.28989601135254,285.70759534835815
7607975446,465.17229080200195,297.37748980522156,453.72376441955566,274.8731017112732
7607992101,469.95606422424316,299.2270231246948,450.7547378540039,267.32464134693146
7608008755,470.4811763763428,291.27679467201233,456.23196601867676,267.8431338071823
7608025410,463.8241767883301,295.60333728790283,459.9543571472168,272.34967947006226
7608042065,454.9885654449463,297.12987899780273,450.91017723083496,288.34415316581726
7608058719,453.2867431640625,283.6330783367157,447.60987281799316,285.73025465011597
7608075374,458.91188621520996,283.9176392555237,459.75683212280273,281.8636894226074
7608092029,462.4633026123047,287.7652144432068,462.25213050842285,282.936851978302
7608108683,474.0981101989746,290.1989006996155,454.67848777770996,287.6321876049042
7608125338,465.8096408843994,298.26635241508484,454.10496711730957,292.10524320602417
7608141993,463.37820053100586,294.499146938324,456.15506172180176,300.03587007522583
7608158648,469.909086227417,295.3489673137665,462.83801078796387,306.65393114089966
7608175302,459.3954277038574,299.6768617630005,449.3891716003418,299.0805745124817
7608191957,459.77465629577637,301.4020264148712,450.19643783569336,306.3596177101135
7608208612,456.2281894683838,301.28766775131226,459.3216133117676,308.11883568763733
7608225266,455.98915100097656,301.5733551979065,458.91626358032227,305.8329176902771
7608241921,465.28432846069336,296.2584614753723,469.2880439758301,299.91185545921326
7608258576,459.28759574890137,290.4417157173157,467.6959419250488,290.82801818847656
7608275230,458.19376945495605,293.64768505096436,466.2992477416992,289.8884618282318
7608291885,456.95225715637207,292.93224334716797,455.17115592956543,284.112753868103
7608308540,448.69428634643555,285.34700989723206,464.72554206848145,285.7620871067047
7608325194,454.97549057006836,269.3625944852829,473.20887565612793,289.08647060394287
7608341849,467.00122833251953,280.56843996047974,461.2694835662842,298.13432335853577
7608358504,477.7914047241211,284.11288261413574,471.6942501068115,303.92512679100037
7608375158,480.2299118041992,284.0062487125397,482.6501655578613,296.3700520992279
7608391813,466.3462257385254,307.1974003314972,475.80119132995605,296.7433190345764
7608408468,462.00963020324707,308.00920844078064,468.0772018432617,294.65383529663086
7608425123,474.3884468078613,314.74932074546814,466.2737846374512,294.84586000442505
7608441777,476.5075492858887,317.76049733161926,473.1259346008301,303.71955156326294
7608458432,474.5903205871582,319.02487993240356,471.13677978515625,297.5523269176483
7608475087,469.2630958557129,320.78818559646606,472.59979248046875,303.6701774597168
7608491741,473.8322067260742,305.4887795448303,476.8278980255127,307.5625240802765
7608508396,472.8867244720459,307.11960554122925,477.94941902160645,317.6764905452728
7608525051,461.39153480529785,305.2473485469818,473.25608253479004,326.85794949531555
7608541705,456.5991497039795,302.6065421104431,472.016658782959,314.8925828933716
7608558360,459.5999336242676,305.61936020851135,466.20875358581543,321.1793804168701
7608575015,468.1974792480469,310.87467670440674,466.10610008239746,335.4134774208069
7608591669,472.17129707336426,304.30930495262146,469.89635467529297,326.57251954078674
7608608324,465.7500743865967,293.4852397441864,461.11653327941895,299.77773427963257
7608624979,457.9181671142578,310.43665051460266,470.9486675262451,289.00513529777527
7608641633,468.9448642730713,305.0138998031616,471.344575881958,270.9508216381073
7608658288,481.74922943115234,303.84334087371826,478.69611740112305,274.07400727272034
7608674943,485.10446548461914,305.2782475948334,491.0131645202637,278.62456798553467
7608691598,493.66790771484375,301.8339693546295,490.66600799560547,286.43575072288513
7608708252,499.1810989379883,303.20144534111023,492.73223876953125,288.2007300853729
7608724907,492.5478172302246,298.60546946525574,486.88310623168945,281.3492202758789
7608741562,494.23656463623047,310.87100744247437,486.2573432922363,303.7279200553894
7608758216,493.5872268676758,312.4071407318115,492.75426864624023,301.56073808670044
7608774871,480.7629203796387,310.18070340156555,487.39219665527344,289.005264043808
7608791526,489.1468048095703,300.9165573120117,469.8867702484131,272.10000872612
7608808180,490.22443771362305,297.98542857170105,455.2087211608887,264.2627227306366
7608824835,486.752986907959,310.21353363990784,475.11013984680176,275.18325090408325
7608841490,521.0160827636719,302.26752161979675,535.2490425109863,287.7740979194641
7608858144,577.6999282836914,299.2590808868408,570.0920104980469,291.66180968284607
7608874799,597.7658843994141,307.2734570503235,573.123722076416,289.06686902046204
7608891454,597.1345138549805,309.48476672172546,570.8989906311035,287.76618003845215
7608908108,593.8869667053223,302.2999334335327,582.143726348877,291.7438209056854
7608924763,594.2354393005371,309.83933329582214,588.8177490234375,308.9571976661682
7608941418,590.5352783203125,306.03636860847473,570.2166938781738,315.67352414131165
7608958073,584.8006439208984,306.9420003890991,557.413215637207,293.07650327682495
7608974727,579.5972442626953,310.3795838356018,568.9743232727051,299.3043351173401
7608991382,579.3344306945801,298.9573645591736,573.0857849121094,312.7529525756836
7609008037,584.7146987915039,310.6725776195526,569.3469429016113,317.382048368454
7609024691,581.509838104248,305.4265308380127,560.1220321655273,311.50659441947937
7609041346,581.7392349243164,295.14519453048706,575.1706123352051,307.5782310962677
7609058001,581.8683242797852,304.1222369670868,577.7605247497559,298.1094753742218
7609074655,602.9110336303711,308.3751690387726,594.8142242431641,296.9397532939911
7609091310,620.9684371948242,306.643728017807,660.1698875427246,297.8659522533417
7609107965,729.971752166748,309.5569932460785,735.1288032531738,271.8699073791504
7609124619,736.8794059753418,296.7197906970978,751.7814445495605,281.3849472999573
7609141274,754.8647689819336,291.37032866477966,753.6162757873535,292.05400228500366
7609157929,760.4597854614258,292.4682426452637,746.7707633972168,292.10299015045166
7609174583,754.6211242675781,298.3799707889557,740.5330467224121,292.53100633621216
7609191238,750.4496955871582,299.3937814235687,746.8355941772461,283.1829500198364
7609207893,754.5602416992188,295.99369525909424,738.3484268188477,286.58709168434143
7609224548,752.826976776123,301.41409635543823,737.3670959472656,278.6233127117157
7609241202,739.7583389282227,297.3721468448639,734.853515625,274.95044589042664
7609257857,746.7400932312012,296.05082631111145,732.1084213256836,274.27443265914917
7609274512,748.395824432373,291.6451370716095,742.8182029724121,269.49599146842957
7609291166,739.826717376709,282.5347137451172,734.3621063232422,263.39148223400116
7609307821,733.4390830993652,294.1507923603058,725.8760261535645,268.02492320537567
7609324476,713.8516616821289,305.80021619796753,740.2491760253906,290.03986716270447
7609341130,721.0019874572754,285.3130853176117,737.8054618835449,302.4895763397217
7609357785,730.7421112060547,275.74413299560547,733.311595916748,306.5235757827759
7609374440,740.921688079834,282.6048481464386,742.320556640625,308.71209740638733
7609391094,751.8990325927734,287.6665949821472,743.5241889953613,300.61442255973816
7609407749,757.3912811279297,292.97884941101074,739.3680953979492,293.7732768058777
7609424404,754.6685028076172,284.0056371688843,733.9616775512695,303.74143838882446
7609441058,742.0219802856445,269.3171149492264,735.735969543457,307.60958075523376
7609457713,745.7291793823242,266.65744721889496,736.1731910705566,303.7304627895355
7609474368,744.1915512084961,287.1425986289978,732.8011322021484,291.3752210140228
7609491023,735.355167388916,287.9967963695526,736.6540145874023,277.75933027267456
7609507677,765.9267997741699,283.45219016075134,779.168815612793,279.4354748725891
7609524332,791.2929153442383,283.30767273902893,786.2680435180664,285.93727827072144
7609540987,790.1156616210938,281.2275552749634,765.9790420532227,292.99745321273804
7609557641,784.3069267272949,281.7592120170593,779.1342544555664,306.75782918930054
7609574296,781.7637634277344,277.6056396961212,789.6801567077637,319.6772360801697
7609590951,789.7709655761719,287.12862968444824,783.5738754272461,305.8369731903076
7609607605,786.511116027832,277.69164204597473,796.1640357971191,310.00213265419006
7609624260,785.0335121154785,272.7632439136505,797.142219543457,318.46837520599365
7609640915,796.6292381286621,274.7360837459564,783.3462524414062,308.67035150527954
7609657569,805.1867294311523,275.1666748523712,785.3444480895996,318.9537799358368
7609674224,807.1334266662598,289.45223808288574,802.9859161376953,332.29270577430725
7609690879,809.7051429748535,289.3673622608185,804.7366905212402,311.65783882141113
7609707533,810.1179313659668,284.3177819252014,799.9413871765137,299.83492970466614
7609724188,812.6267623901367,274.18740034103394,806.5781593322754,303.6612617969513
7609740843,827.1254539489746,273.85356187820435,820.4216194152832,304.658077955246
7609757498,830.4132270812988,275.4937219619751,836.0236358642578,316.1501097679138
7609774152,816.9812965393066,277.69341230392456,838.1069755554199,322.7498245239258
7609790807,813.233642578125,276.57692670822144,820.2432632446289,312.6041543483734
7609807462,836.7141723632812,278.82222533226013,816.3324737548828,311.2953543663025
7609824116,850.4124641418457,287.90799379348755,827.6195526123047,328.3430027961731
7609840771,827.9360961914062,282.01573848724365,830.4333686828613,330.74366569519043
7609857426,821.557788848877,276.8489992618561,831.9770050048828,320.7542610168457
7609874080,825.0755882263184,280.1741552352905,834.8319625854492,311.15070819854736
7609890735,809.348030090332,286.7957890033722,826.2141036987305,315.0090980529785
7609907390,820.0224494934082,278.5693359375,827.8459739685059,316.5758728981018
7609924044,834.8681259155273,275.1671254634857,830.9857749938965,314.17250633239746
7609940699,847.4699020385742,280.24338841438293,821.202278137207,324.43095803260803
7609957354,848.8534927368164,287.151643037796,819.4809150695801,322.98134207725525
7609974008,834.1022872924805,289.748193025589,812.4701499938965,311.16870045661926
7609990663,834.3338584899902,296.38418197631836,814.0933799743652,302.8826057910919
7610007318,829.2168045043945,295.7790756225586,813.4069633483887,309.33706283569336
7610023973,822.6683235168457,292.8271543979645,813.6978149414062,313.7638986110687
7610040627,831.613941192627,291.03005290031433,803.9986038208008,299.76492404937744
7610057282,830.6583023071289,289.1567659378052,805.7394218444824,288.25963139533997
7610073937,827.746753692627,292.41400837898254,816.5218734741211,288.29294443130493
7610090591,820.8645057678223,278.5552382469177,821.5702056884766,297.82443165779114
7610107246,811.5063285827637,279.0514576435089,845.9527015686035,280.16990661621094
7610123901,824.6636009216309,285.0981116294861,844.742488861084,280.0206255912781
7610140555,836.1268043518066,285.8534324169159,841.0243034362793,291.94170355796814
7610157210,832.4135398864746,286.2958037853241,844.2997741699219,293.0750870704651
7610173865,830.8687019348145,279.8258328437805,851.6365242004395,305.4372811317444
7610190519,837.264347076416,291.06011509895325,857.8135299682617,309.6525228023529
7610207174,847.9891204833984,292.59695649147034,839.234561920166,318.02902936935425
7610223829,845.4670715332031,290.9246098995209,840.3664398193359,314.07591462135315
7610240483,837.6531600952148,296.49081587791443,838.0007171630859,302.16880559921265
7610257138,849.7656440734863,287.8385031223297,831.7837715148926,308.226660490036
7610273793,854.9719619750977,285.6560969352722,844.5069122314453,304.55623984336853
7610290448,845.0213241577148,291.50145649909973,845.500431060791,299.8857522010803
7610307102,839.3987846374512,288.7347686290741,828.281364440918,302.8437888622284
7610323757,835.9875869750977,274.5279014110565,830.6443977355957,303.1798803806305
7610340412,833.2887268066406,272.9457414150238,842.2097396850586,303.71620416641235
7610357066,829.3231773376465,285.41341066360474,842.6705360412598,297.77859807014465
7610373721,823.0008888244629,275.4959750175476,844.4915199279785,273.0404019355774
7610390376,827.5557518005371,271.7997086048126,836.598072052002,266.1303448677063
7610407030,829.5716285705566,278.3371424674988,859.1652488708496,261.97501838207245
7610423685,832.3729705810547,276.47956252098083,860.7284545898438,267.084304690361
7610440340,830.6974411010742,275.8547258377075,852.996711730957,265.646533370018
7610456994,832.3121452331543,274.0364134311676,841.2913513183594,253.0400115251541
7610473649,838.1423377990723,280.63754439353943,836.3443565368652,282.16559886932373
7610490304,829.5508003234863,280.0986135005951,846.3222885131836,287.4886679649353
7610506958,828.6293792724609,285.01317143440247,825.7574844360352,259.6295553445816
7610523613,829.1995811462402,288.1464636325836,828.3275985717773,257.4270969629288
7610540268,829.0117835998535,275.96567273139954,821.9784736633301,265.1640897989273
7610556923,826.7741203308105,281.3976287841797,821.8149948120117,265.0520485639572
7610573577,826.5175437927246,288.2901120185852,833.1477928161621,285.5243253707886
7610590232,830.1370811462402,284.0107548236847,826.2741851806641,292.36637234687805
7610606887,823.1106376647949,279.30067777633667,835.2512741088867,287.6234006881714
7610623541,825.8280944824219,280.0550651550293,831.2355422973633,282.2740352153778
7610640196,835.6388282775879,274.9963438510895,835.6660079956055,271.94496631622314
7610656851,829.3684959411621,274.8728120326996,841.4607810974121,278.0657136440277
7610673505,812.3752212524414,274.53588366508484,835.5509948730469,298.95166754722595
7610690160,809.2134475708008,274.07658219337463,833.0431365966797,302.7371871471405
7610706815,834.4656944274902,275.402215719223,834.0154266357422,297.45412588119507
7610723469,831.6166305541992,273.0222487449646,833.2169151306152,305.0949776172638
7610740124,830.3494262695312,279.127482175827,831.4145278930664,308.5301148891449
7610756779,833.477611541748,284.89237546920776,829.577522277832,300.178906917572
7610773433,833.3343887329102,283.79687547683716,834.5851707458496,301.6587460041046
7610790088,841.5356826782227,277.32664704322815,832.796573638916,304.78286504745483
7610806743,848.9774322509766,271.9112992286682,828.5867500305176,286.6788876056671
7610823398,841.757755279541,281.8233597278595,840.0992202758789,280.0561273097992
7610840052,836.3219833374023,295.250540971756,834.9265480041504,287.01082706451416
7610856707,842.0080947875977,287.28557109832764,832.9077529907227,284.4035589694977
7610873362,843.4127426147461,289.6862983703613,820.7023429870605,287.8364109992981
7610890016,847.3075103759766,283.28317880630493,831.2637519836426,301.2194323539734
7610906671,851.063346862793,273.7407159805298,836.5534973144531,291.60483956336975
7610923326,849.2741775512695,273.16637992858887,822.5914192199707,296.71245217323303
7610939980,836.3757133483887,274.5563864707947,836.4926147460938,317.472460269928
7610956635,836.4388847351074,280.9352695941925,845.8634376525879,323.5472774505615
7610973290,830.2116966247559,287.3712193965912,845.456714630127,329.76120471954346
7610989944,835.5178070068359,281.9316029548645,838.4219741821289,316.0414159297943
7611006599,840.5440521240234,283.5458528995514,834.9563598632812,313.40975046157837
7611023254,834.613208770752,283.195663690567,829.6382904052734,312.7325463294983
7611039908,833.261604309082,285.0835955142975,832.2502899169922,310.6605398654938
7611056563,839.857177734375,288.7657642364502,842.9314041137695,316.60072088241577
7611073218,847.082576751709,287.05682158470154,847.1163940429688,314.5591628551483
7611089873,837.8466796875,286.34321451187134,839.1010665893555,300.3294110298157
7611106527,832.1916389465332,290.2253580093384,833.6818313598633,306.8941068649292
7611123182,840.7107925415039,282.2536289691925,835.2186012268066,323.2220649719238
7611139837,838.0851745605469,282.73829340934753,831.108283996582,323.2625877857208
7611156491,836.2617874145508,283.99388909339905,831.1903953552246,314.9482333660126
7611173146,714.7421836853027,301.15087509155273,722.5536918640137,332.4851167201996
7611189801,620.6478309631348,336.4625322818756,648.9617729187012,359.97661113739014
7611206455,305.787935256958,406.07593059539795,340.12370109558105,365.0435721874237
7611223110,326.38355255126953,411.4002549648285,325.44525146484375,353.3029317855835
7611239765,328.0785655975342,402.73500323295593,309.2281436920166,317.5587844848633
7611256419,319.6978569030762,405.802538394928,314.05760765075684,322.7935981750488
7611273074,338.2056427001953,407.88082122802734,314.44759368896484,374.2401587963104
7611289729,339.376802444458,411.0863721370697,314.1097068786621,379.56374287605286
7611306383,331.41308784484863,414.4672751426697,306.38171195983887,371.51904702186584
7611323038,326.9985008239746,400.0171101093292,300.7830619812012,374.5306098461151
7611339693,320.0468444824219,398.59288930892944,307.6853084564209,369.44201946258545
7611356348,303.3023929595947,387.1895635128021,307.1550178527832,355.65863013267517
7611373002,283.0619430541992,372.1329402923584,277.584171295166,332.12308287620544
7611389657,285.335168838501,384.7486674785614,247.05479621887207,348.60527873039246
7611406312,298.5757827758789,397.47286319732666,251.3056468963623,349.7611606121063
7611422966,295.7196807861328,404.77720499038696,260.0332546234131,345.43020844459534
7611439621,278.8125228881836,385.4820692539215,267.08996772766113,360.0793504714966
7611456276,286.9761085510254,378.5552430152893,265.8259963989258,359.4408667087555
7611472930,292.83010482788086,401.6525709629059,261.0057735443115,358.81545066833496
7611489585,287.44500160217285,403.09024572372437,260.9158515930176,369.09018874168396
7611506240,278.5682201385498,387.79260993003845,264.54036712646484,353.57860922813416
7611522894,274.1250228881836,385.8257246017456,271.18992805480957,347.27591156959534
7611539549,295.77341079711914,394.85719442367554,273.3064842224121,344.933956861496
7611556204,290.7282543182373,398.3451819419861,269.0577507019043,345.5685782432556
7611572858,281.8959331512451,400.19049882888794,265.20581245422363,351.02158427238464
7611589513,284.5286464691162,389.9584400653839,265.5838108062744,345.12765526771545
7611606168,295.6000328063965,381.90804719924927,264.62891578674316,351.44351720809937
7611622823,302.0555877685547,383.7027668952942,270.1307201385498,348.6546850204468
7611639477,309.2611598968506,393.63938570022583,264.4332504272461,352.5313889980316
7611656132,305.4719066619873,393.05864453315735,265.30242919921875,343.57890486717224
7611672787,282.95680046081543,388.2738947868347,276.0373592376709,341.4413022994995
7611689441,285.46302795410156,396.8385314941406,264.7275924682617,353.57165694236755
7611706096,292.70493507385254,389.93809819221497,257.9949188232422,354.3134272098541
7611722751,286.1099052429199,386.4224946498871,251.85484886169434,354.63873624801636
7611739405,286.96526527404785,393.01509618759155,244.41378593444824,360.19734621047974
7611756060,292.0815181732178,391.0857403278351,249.02721405029297,343.0979096889496
7611772715,271.73203468322754,391.4505100250244,264.2962646484375,331.50120735168457
7611789369,271.6816806793213,375.1228094100952,271.32362365722656,340.2013170719147
7611806024,297.2790241241455,374.5065987110138,257.3803424835205,327.00967669487
7611822679,308.0082893371582,386.2676453590393,258.9485549926758,318.4941565990448
7611839333,300.5090045928955,391.69918298721313,234.6501588821411,304.96729373931885
7611855988,291.87106132507324,391.0232985019684,232.06502437591553,304.5149767398834
7611872643,295.7890319824219,385.35322666168213,261.18175506591797,331.9564211368561
7611889298,300.1233100891113,385.0504803657532,255.87352752685547,330.86001992225647
7611905952,305.96837997436523,391.62595868110657,243.3980941772461,315.9651017189026
7611922607,299.1943073272705,385.80480337142944,261.2567710876465,320.7798171043396
