,time_stamp,x_cod_left_gaze,y_cod_left_gaze,x_cod_right_gaze,y_cod_right_gaze
0,2942362339619,952.5387954711915,522.9558920860292,971.8114471435547,520.9224772453308
1,2942362356271,964.6234130859375,510.5501174926758,973.8616561889648,521.6029322147369
2,2942362372924,971.8311309814453,524.1170203685762,971.3217544555664,525.3277802467346
3,2942362389578,961.4444732666016,522.7234733104706,968.7233734130859,522.985053062439
4,2942362406231,959.4711112976073,525.1643693447114,959.3996429443359,525.3685927391052
5,2942362422885,963.3322906494141,528.0997788906097,960.1324081420898,527.662010192871
6,2942362439540,959.8494529724121,527.8850305080413,962.739372253418,523.714656829834
7,2942362456194,962.4919509887695,527.9697132110596,964.8143005371094,519.8051869869231
8,2942362472848,973.5354995727539,518.6257445812224,969.8507308959961,512.5737476348877
9,2942362489503,968.9798355102539,517.6828408241272,974.110107421875,514.003279209137
10,2942362506156,969.5381927490234,524.2902159690858,972.4977493286133,517.8988122940062
11,2942362522810,964.2538833618164,524.4693660736085,970.2257537841797,519.0560460090636
12,2942362539464,959.8256492614746,529.288330078125,973.1808471679688,521.1953866481781
13,2942362556118,990.6162643432617,552.206540107727,1008.8682174682617,547.2218155860901
14,2942362572772,1024.6406936645508,572.5141024589539,1098.0191802978516,597.5431036949158
15,2942362589426,,,,
16,2942362606080,,,,
17,2942362622734,,,,
18,2942362639388,,,,
19,2942362656042,,,,
20,2942362672696,,,,
21,2942362689349,,,,
22,2942362706004,,,,
23,2942362722658,,,,
24,2942362739312,1842.9449844360354,1092.2007465362547,,
25,2942362755966,1842.9449844360354,1092.2007465362547,,
26,2942362772621,,,1732.0191192626953,1176.3046073913574
27,2942362789274,1779.3684768676758,990.3981685638428,1741.8394088745117,1132.7163505554201
28,2942362805929,1795.9962844848633,1012.2181105613708,1779.5689773559573,1064.2404556274414
29,2942362822583,1786.8287658691409,992.6747846603394,1786.5867233276367,1030.9209823608398
30,2942362839237,1757.2668457031248,942.8857326507568,1794.2676544189455,998.671646118164
31,2942362855891,1744.075241088867,929.7797083854675,1794.1661453247068,986.6377544403076
32,2942362872546,1744.075241088867,929.7797083854675,1790.5558776855466,964.9687671661377
33,2942362889199,1757.7309036254883,943.159511089325,1802.4087524414062,985.4547715187073
34,2942362905854,1757.7309036254883,943.159511089325,1810.5152893066406,972.3040723800658
35,2942362922509,1798.4504699707031,943.7415719032288,1802.6585769653323,968.7128949165344
36,2942362939164,1798.4504699707031,943.7415719032288,1791.617317199707,963.9989233016968
37,2942362955818,,,1794.7200393676758,972.7512717247009
38,2942362972473,,,1795.4320907592776,979.9758553504944
39,2942362989128,,,1790.85880279541,956.0274839401245
40,2942363005782,,,1792.1542739868164,945.7750511169434
41,2942363022437,,,1792.877540588379,946.2963438034058
42,2942363039092,1812.338333129883,996.5199780464174,1787.3518753051758,943.3581018447876
43,2942363055746,1820.0056457519531,975.7781553268431,1787.618179321289,939.2020511627197
44,2942363072401,1849.4475173950193,979.5457148551941,1799.5066452026365,936.9254350662231
45,2942363089056,1858.0525588989258,978.4371471405029,1806.7141342163086,943.9426732063293
46,2942363105710,1876.4945983886719,980.1114892959596,1806.3233184814453,947.306227684021
47,2942363122366,1872.5424957275388,986.561472415924,1796.5597915649414,938.1991195678711
48,2942363139021,1871.1307525634766,985.3525471687318,1804.7270965576174,935.6853532791138
49,2942363155675,1877.7948760986328,976.3392949104309,1806.1581802368162,933.923077583313
50,2942363172330,1880.643882751465,981.0057592391968,1807.9768753051758,932.7171778678894
51,2942363188985,1883.588562011719,994.8222684860228,1817.1250534057617,955.8279275894165
52,2942363205641,1886.8781661987302,993.9805912971497,1823.5826110839844,955.5831813812256
53,2942363222295,1883.847541809082,979.0237140655518,1820.4296493530273,935.2500629425049
54,2942363238950,1883.4736633300781,979.2539119720459,1817.427062988281,937.5735425949097
55,2942363255606,1890.7922744750977,997.5798797607423,1817.1364974975586,953.2167649269104
56,2942363272259,1894.4237136840823,994.3224763870239,1821.815986633301,953.1521344184875
57,2942363288915,1893.1425476074219,980.3873920440674,1819.3805694580078,936.9126892089844
58,2942363305570,1902.5390625,980.6000804901124,1824.8833465576174,935.122926235199
59,2942363322224,1899.1646575927734,994.3413376808168,1836.9456481933594,956.973831653595
60,2942363338879,1903.2966613769534,993.8875079154968,1847.1994400024414,960.0732636451721
61,2942363355534,1903.3602905273438,979.0204954147339,1847.266616821289,944.1149353981018
62,2942363372187,1903.8637161254883,979.6176195144654,1842.3980712890627,945.9139680862427
63,2942363388842,1899.7713088989258,976.6958570480346,1837.6736068725588,944.158194065094
64,2942363405497,1894.676971435547,975.0679922103882,1840.6389999389648,946.6758227348328
65,2942363422151,1894.1855621337893,976.0136318206786,1841.340637207031,952.7146553993225
66,2942363438805,1894.0514373779297,978.311619758606,1833.7353515625,949.75439786911
67,2942363455460,1897.2524642944336,979.7328472137452,1832.8852844238281,937.8800225257874
68,2942363472115,1897.3469924926756,982.2762250900269,1837.7505111694334,939.70782995224
69,2942363488768,1900.686721801758,983.4340381622313,1839.7372055053709,942.798056602478
70,2942363505423,1910.851821899414,984.2798352241516,1843.015022277832,945.0652742385864
71,2942363522078,1907.0496368408203,976.281681060791,1842.4536895751953,963.6228561401367
72,2942363538731,1861.8022155761719,929.2176675796509,1841.0871505737305,966.0999941825867
73,2942363555386,1842.4962615966797,971.1675667762756,1839.4459533691409,955.095362663269
74,2942363572041,1891.0649871826172,988.8801240921019,1842.0937728881838,951.1288905143738
75,2942363588694,1857.7946090698242,977.6396942138671,1844.0638732910154,946.9609308242798
76,2942363605349,1800.6072235107422,959.8541378974915,1811.8664932250977,920.500853061676
77,2942363622004,1786.0422134399416,944.3102431297302,1792.0413208007812,912.7637958526611
78,2942363638657,1736.8004608154297,911.5437340736389,1799.6532440185547,912.3062968254089
79,2942363655312,1763.1790924072266,912.2574377059937,1804.3725585937498,924.2160129547119
80,2942363671967,1763.1790924072266,912.2574377059937,1813.13232421875,924.2876601219177
81,2942363688620,1736.1161041259766,916.9267988204956,1820.6347274780276,915.7111144065857
82,2942363705275,1736.1161041259766,916.9267988204956,1815.3307342529295,914.0297555923462
83,2942363721931,1743.1273269653323,918.7306594848633,1805.3352355957034,905.7393479347229
84,2942363738586,1782.879066467285,949.4372963905334,1805.4034423828125,909.2357039451599
85,2942363755241,1789.9796676635742,948.8947606086731,1809.0319061279297,912.3841238021851
86,2942363771898,1796.0332489013672,948.9353799819946,1803.950729370117,913.6301922798157
87,2942363788553,1782.3940658569336,945.7851576805115,1805.526351928711,926.3531970977783
88,2942363805209,1729.3791961669922,910.9413957595825,1802.5614166259766,932.4654150009155
89,2942363821865,1736.8878936767578,906.6172027587891,1806.04248046875,921.9800162315369
90,2942363838521,1736.8878936767578,906.6172027587891,1796.919250488281,912.2578239440918
91,2942363855176,1720.0284576416016,904.0364241600037,1804.6508789062502,917.4058628082274
92,2942363871833,1720.0284576416016,904.0364241600037,1805.7980346679688,915.7942199707031
93,2942363888489,1741.105613708496,937.4198198318481,1795.6836318969727,910.9155821800232
94,2942363905144,1741.105613708496,937.4198198318481,1797.1071624755857,918.961501121521
95,2942363921800,1739.8838424682617,920.0159311294556,1797.8425598144534,923.3510327339172
96,2942363938457,1739.8838424682617,920.0159311294556,1788.0600357055664,922.1571707725525
97,2942363955112,1735.293960571289,906.5333247184753,1799.4984054565432,942.4087929725647
98,2942363971769,1735.293960571289,906.5333247184753,1794.2931747436523,946.5493941307068
99,2942363988425,1761.1095428466797,906.5013313293458,1778.3697509765625,925.2445006370544
100,2942364005081,1761.1095428466797,906.5013313293458,1774.405746459961,921.6461777687073
101,2942364021737,1731.0705184936523,916.8588852882385,1785.8005142211916,932.9571604728699
102,2942364038394,1731.0705184936523,916.8588852882385,1789.9115753173828,940.2251958847046
103,2942364055050,1750.0791549682617,917.6162338256836,1784.9826049804685,934.2174553871155
104,2942364071706,1794.7763442993162,939.2458248138428,1778.8856506347656,925.3886318206787
105,2942364088363,1762.3788070678709,922.5441813468933,1760.8268737792969,909.2057061195374
106,2942364105019,1672.6896286010742,873.104932308197,1718.1036758422852,854.210615158081
107,2942364121675,1653.5393142700195,855.4785704612732,1702.679443359375,847.2440385818481
108,2942364138332,1657.576560974121,848.546884059906,1691.3227844238281,837.8981065750122
109,2942364154988,1657.6491165161133,852.785267829895,1695.5993270874023,827.2514533996582
110,2942364171645,1650.2994918823242,852.252516746521,1693.714714050293,830.8561491966248
111,2942364188301,1646.836280822754,842.1326923370361,1698.7552642822266,831.2365293502808
112,2942364204958,1649.1221237182617,841.3040828704834,1696.311378479004,825.5879902839661
