,time_stamp,x_cod_left_gaze,y_cod_left_gaze,x_cod_right_gaze,y_cod_right_gaze
0,2942372332519,1636.5962219238281,896.8922424316406,1642.111587524414,904.5153594017029
1,2942372349174,1633.8521575927734,916.0732769966125,1651.0426712036133,905.436794757843
2,2942372365830,1616.579933166504,946.7284798622131,1674.9601364135742,914.3191123008728
3,2942372382484,,,,
4,2942372399139,,,,
5,2942372415794,,,,
6,2942372432448,,,,
7,2942372449103,,,,
8,2942372465758,,,,
9,2942372482413,,,,
10,2942372499068,,,,
11,2942372515723,1604.5283889770508,1168.7334394454956,,
12,2942372532378,1604.5283889770508,1168.7334394454956,,
13,2942372549032,1740.7121658325193,1050.8179092407224,,
14,2942372565687,1679.2924118041992,977.8622961044312,1618.5546112060547,1007.9770231246949
15,2942372582342,1649.7797012329102,942.5683736801147,1615.114517211914,967.2130680084229
16,2942372598997,1669.9523162841797,920.8200788497925,1628.4770965576172,895.3864288330078
17,2942372615652,1650.3088760375977,898.1419157981873,1627.0288467407227,891.3527512550354
18,2942372632307,1619.8713684082031,902.253999710083,1601.1099243164062,882.190797328949
19,2942372648961,1656.3490676879883,880.4493141174316,1596.7399978637695,876.4252281188965
20,2942372665616,1656.3490676879883,880.4493141174316,1600.773582458496,866.667115688324
21,2942372682271,1580.9127044677734,882.4864625930786,1606.3555526733398,862.9532432556152
22,2942372698925,1607.8991317749023,882.9483389854431,1597.3410415649414,866.1103534698486
23,2942372715581,1609.3585968017578,878.1911087036133,1598.7182235717773,873.7553572654724
24,2942372732236,1600.4197311401367,872.0338296890259,1592.5148391723633,872.5952911376953
25,2942372748890,1607.2212982177734,871.2292313575745,1586.7542266845703,863.8930892944336
26,2942372765545,1613.5536575317383,870.0526857376099,1586.5601348876953,859.1135859489441
27,2942372782200,1613.1050491333008,874.2241859436035,1589.5611190795898,866.1346864700317
28,2942372798855,1614.6173858642578,877.5764107704163,1586.5157318115234,866.3111329078674
29,2942372815509,1609.9012756347656,885.4994416236877,1585.4471969604492,857.600691318512
30,2942372832165,1611.5999221801758,881.8498134613037,1599.8904418945312,861.3906526565552
31,2942372848820,1618.0318450927734,871.6177225112915,1595.654411315918,868.5180974006653
32,2942372865474,1623.9284133911133,882.0052742958069,1603.4869766235352,872.3213195800781
33,2942372882129,1673.0926895141602,897.971842288971,1646.5370178222656,880.4283928871155
34,2942372898784,1731.1106872558594,907.6093196868896,1723.3692169189453,898.4021759033203
35,2942372915438,1726.0640716552734,904.3662714958191,1726.0432434082031,892.7971529960632
36,2942372932093,1725.3971099853516,910.7803988456726,1724.091911315918,899.0331602096558
37,2942372948749,1721.8750762939453,905.0378751754761,1719.1131591796875,903.1404805183411
38,2942372965403,1723.527603149414,904.9800038337708,1721.176872253418,907.7110290527344
